X Y A R logL
160.31496627 176.619850562 8.89289717035 5.68036286749 -113826.564528
78.120860515 13.5104426648 9.32044447594 5.1474682212 -113824.441185
129.270599924 20.2102152705 8.03040057785 5.53486005322 -113822.38236
172.028365966 181.385158099 11.1812504568 4.07001021274 -113820.195538
48.6771275341 103.483549168 11.7443347994 4.04446240654 -113819.098943
153.623028007 169.263861921 11.3007934233 4.86691490614 -113812.861402
41.986601998 165.045646595 11.794127609 4.33461788006 -113810.950822
102.354884541 9.53270371265 5.6297806688 8.68851306643 -113809.939922
56.9471951855 7.76721237647 8.39495960804 5.67808682718 -113806.4335
146.132648659 43.6777501785 6.90876469601 6.88561412499 -113803.354387
60.1954355912 137.842937414 5.93394198543 7.78287761279 -113797.249439
165.653374808 165.217576252 6.22971368771 8.10020331098 -113796.817083
154.163909339 163.022215604 8.01121543741 6.74762276881 -113795.190976
78.6879764502 36.2657869604 8.64271781603 5.28591653817 -113794.569676
168.965343045 27.8306619809 12.4789724248 3.6413436233 -113792.868553
35.9144101013 115.094386376 6.09517011399 7.48547136224 -113790.087186
161.179484051 176.607632896 5.60241001384 8.95071225224 -113789.559903
6.47000474245 158.519846819 8.99130755838 5.17224762483 -113789.483368
16.2069973683 120.235074232 5.97767025943 7.90738225837 -113788.574844
193.915087669 173.093577808 6.86945839682 6.93020646894 -113786.047294
179.868063391 15.4785888217 6.61390951025 6.71144269239 -113781.744515
185.951781671 29.8432805092 10.0902031656 4.49387257071 -113781.653827
166.155599033 181.914953225 12.3210322989 3.66726918398 -113780.621074
30.473259197 10.6234141368 6.05095522638 8.39694385845 -113780.005413
110.005826063 16.4130041051 11.8184053919 3.88185788709 -113777.118591
69.9919999433 183.301045143 5.35289217396 8.58224817135 -113777.072954
186.455430622 166.471200002 9.15938095065 4.91736512564 -113775.826971
174.034346337 19.2708067342 7.39579307496 6.04303785237 -113775.247189
154.476346462 20.7574318461 6.52033981514 7.1781975761 -113774.832764
181.968806939 191.604241818 5.97563291071 8.02643670774 -113772.740097
133.308226029 176.638618916 6.74553768397 6.75221733056 -113772.180911
58.000953172 56.5775755067 7.42451402715 5.79520704408 -113771.491279
175.63599753 112.171212203 5.32516824774 8.16797792458 -113769.573958
26.5708871301 54.2172378959 8.32714942831 5.4405302053 -113760.176736
89.572228714 46.5731500618 9.26067779934 4.85600591133 -113757.370991
103.668903808 84.1697657875 10.7758212112 4.11639127646 -113756.706142
136.779921778 107.012889972 6.39097918023 7.11346464261 -113756.081231
191.116909193 66.8966899502 7.33886694815 6.13141275916 -113753.179605
198.902256119 101.293083725 9.40001940369 6.3918976126 -113751.151745
141.686465183 187.370077173 6.37815975251 7.21535068917 -113746.914369
158.134265095 5.58109538156 6.72862583334 7.03625116949 -113745.031572
172.297873134 38.4551161079 5.22197822441 8.49031894026 -113744.307385
60.952978092 137.863177556 11.2284513297 3.83907841635 -113742.887444
143.686055063 23.5363355054 10.9260997747 4.03307029561 -113741.024057
127.120508247 60.9016539704 5.86081338751 7.41372727863 -113739.144078
120.982690782 62.8176855246 7.72763239117 5.50974577682 -113734.172259
54.2509785042 185.650505376 10.7204353672 4.05779792544 -113733.641275
22.5073411158 35.2115715018 9.35347396495 4.69758982835 -113733.438973
153.980441443 48.7090286108 10.602551093 4.327361674 -113733.096378
107.690203278 42.22718035 10.2512337757 4.57604613108 -113731.108039
56.2512053091 15.5270578168 10.2786336675 4.29206593565 -113730.932467
13.985460551 100.495634313 5.15765045969 8.67975831341 -113729.675478
38.2195481543 65.7286304873 7.54541379134 5.83183008826 -113729.327822
59.4544125859 16.1305604058 6.08758553618 7.55882384462 -113728.501693
112.920923457 49.5985417827 11.2663328514 3.90484963468 -113727.664278
45.2739304456 182.019215731 11.3027979044 3.809511304 -113727.136325
129.275976448 132.376776398 7.33699202921 5.91479507441 -113726.981705
34.8181968585 183.898670644 8.77970339546 4.87083837081 -113723.733291
150.393526492 84.2034561035 11.0095767532 3.9461798141 -113722.546922
27.4855080258 34.828958117 7.32120156896 5.95266995297 -113721.677945
93.2179579251 165.646922867 9.86559820574 4.48425529963 -113721.032456
24.1605653152 66.0695409753 11.0883140003 3.83361682234 -113720.15591
108.326700178 26.9712129654 7.53346986554 5.7098233816 -113718.013732
56.0549106614 44.6558798747 4.8102666051 8.71170129542 -113715.619411
85.9028720525 37.745022527 4.95013684985 8.72592107475 -113708.404332
150.384085822 140.211498528 10.7589859457 3.92112616247 -113707.403158
36.2185979026 96.937092705 8.67173430204 5.03874631789 -113706.472547
83.1833773017 173.781532969 5.54022623325 7.91372109295 -113705.293392
154.483366995 170.099688576 12.0997831589 4.21456949129 -113705.271776
123.471996861 65.1373520229 11.7488291023 3.6220691846 -113703.890365
29.6801233193 135.215039161 10.0472128215 4.31292635361 -113699.02202
22.8994594171 41.733071025 7.22603844839 5.75510367015 -113698.431114
101.599787814 37.3615993279 8.40273331997 5.54816350957 -113696.786767
181.375137812 146.208640697 9.5789965526 4.60183318304 -113696.405586
162.714344555 147.988325343 8.50330689613 5.01443926924 -113692.840899
131.444167407 151.329099158 9.01459591242 4.57551695397 -113691.939653
72.1337064653 29.672094685 5.88647405617 7.01968210009 -113691.576868
124.726923099 178.713365013 5.44040026914 8.04654746018 -113691.43298
19.8705894916 113.251694001 6.20753041259 7.07764002954 -113689.822975
60.7118088712 68.9325909432 11.2736432077 3.60107262371 -113686.368727
99.5995779676 125.696739017 6.40287844543 6.82796636568 -113686.242069
172.695932556 8.83403916724 7.03912547634 5.87532740352 -113683.710859
87.7036540918 182.75014804 5.11382087036 8.60846362356 -113683.32902
115.751643468 178.39164535 6.84894449486 6.10160732112 -113680.146006
162.109539787 86.4739862134 7.48380045174 5.75832053396 -113678.94239
71.88923785 76.9262257644 9.47301006537 4.51723476726 -113676.159083
156.657575526 138.774628153 5.89266062501 7.02680939119 -113674.20757
23.9080290084 126.848077629 10.1735946604 4.25133549358 -113670.212167
70.1625467357 70.4123016096 7.94854601201 5.13930155497 -113665.608557
164.616167669 136.097247719 5.62971435091 7.25595219132 -113665.483051
140.355621388 174.008952489 9.03153735127 4.56893793129 -113662.172799
181.874891415 14.2716166519 9.30967664569 4.31731148727 -113661.926225
149.998287613 41.235395908 7.91421936951 5.48760561523 -113657.672411
196.937542068 159.795220578 6.42925824373 7.86395625998 -113655.615249
128.214452009 9.99111161015 6.85734736518 5.94275020645 -113654.336751
137.862994703 43.3662937079 7.64547395309 5.49867372019 -113653.570595
136.543566213 184.622145631 8.57758090252 5.13254067048 -113652.991227
163.746721651 132.421950115 10.2423128843 3.97338116024 -113652.607943
72.3303946533 115.507594213 6.56258362095 6.20635166587 -113652.254127
71.8193833423 111.598755065 4.8712729594 8.4090805305 -113651.84224
161.322190298 24.4640132579 7.00364070838 6.12067771533 -113649.231497
81.0459868365 12.9821450746 6.74244257892 6.39234666601 -113647.301185
185.923422494 38.0764560514 5.38555139454 7.70144139635 -113643.683648
149.277096598 108.354402884 5.89007156422 6.94148097976 -113642.500787
110.283057271 115.397490822 5.15839226828 8.48668117624 -113641.8841
30.1293867781 184.539582197 10.9541965518 3.73488067938 -113640.039793
95.5789829464 153.292661937 9.32046592939 4.47517689478 -113638.682917
124.140533447 171.961324456 11.8126471339 3.23415219375 -113638.496876
122.922647155 108.171514922 10.9425880888 3.78437928553 -113638.320925
175.575188323 105.994939978 11.4647193592 3.53614240798 -113637.763778
150.022083825 169.579007781 9.70053479708 5.07876906244 -113637.349337
196.731032553 53.5855453156 8.74386589336 5.37292532447 -113635.1448
62.7003042118 104.982584898 6.91418136604 5.83385973443 -113633.061962
198.173262306 138.197611633 9.2606815008 5.53804802879 -113632.524927
117.220809536 186.758654941 10.7451362013 3.848326806 -113631.90344
41.6104737012 197.439637678 9.02058627138 5.04565770427 -113630.591484
52.4834337898 19.112431067 8.34281074904 6.41821689876 -113630.310679
191.717037418 34.3135657554 7.19640697777 5.87675033877 -113628.941553
175.478262444 109.274582158 7.52923336309 5.27756408076 -113627.684449
75.0221399635 1.20069476094 9.6804198992 4.97659449537 -113627.028991
170.77168708 56.9455760397 5.09249515297 7.76488637684 -113624.739067
110.808474638 123.199271825 5.4416863206 7.72683269541 -113623.608134
37.7740368889 139.372247205 5.13558396244 8.00727802579 -113623.446764
152.390265314 195.824595925 9.39292248389 4.59097229605 -113623.212217
121.792513561 136.017819499 8.78699040293 4.55680517593 -113622.610956
26.5129000868 84.4261169399 10.6322993545 3.90344784505 -113621.494761
169.849557356 4.05798741155 7.46492885992 5.51341374407 -113621.168498
74.5678123606 155.397374566 7.84894769225 5.10995788204 -113620.683434
177.020605721 160.157121777 10.6777569835 3.75045144357 -113619.882629
56.7387645493 140.959649417 5.10714073159 8.06599011127 -113619.525281
21.1986940862 113.924857696 8.3937441841 4.92959831041 -113619.427474
102.034033645 83.4555642656 7.59291994823 5.24436849144 -113618.911802
117.621651077 15.963223758 9.99496582148 3.97837808108 -113618.028206
123.370791396 54.4000521071 5.21186957749 7.61318674332 -113616.438918
150.863827639 1.23635450307 10.4550162984 4.47195361989 -113615.363992
103.966914592 141.992817866 8.23014567301 4.97156760197 -113614.621287
152.207178558 76.6535257861 4.71759611745 8.60740200218 -113613.835991
64.6614498632 65.7384710133 7.97285131587 4.88275839722 -113610.383824
69.5775016192 54.0505819842 11.9035053688 3.34272840338 -113608.695085
20.1436183638 153.857889981 6.96496171311 5.79414294916 -113604.785
61.5697840737 163.660928243 10.7611681752 3.98161812082 -113601.143448
59.1558406499 178.877284802 6.13871883325 6.35126432692 -113600.983677
124.528210387 145.599184955 9.10127596541 4.37655307374 -113598.177013
7.76422086903 185.496313746 12.016894016 3.23686402734 -113597.269535
110.078258928 38.0175633233 5.97728070945 6.89115588493 -113595.994853
93.4811603189 0.992437112082 7.27198105237 7.19928860009 -113594.898713
36.2320236954 104.619861856 8.21870840921 4.62134816945 -113593.416621
21.7914954397 176.460456217 5.4881887623 7.40437781824 -113588.995978
62.1593443679 165.682727673 5.18897392455 7.8596848735 -113587.860391
104.056610796 25.82296194 11.5166823947 3.39245245978 -113584.732804
170.940889768 102.428456487 8.05862614329 4.77721505069 -113584.606284
156.522807581 2.2831946747 7.78486464249 5.89846490252 -113583.955791
150.634955626 38.8200431918 7.7399127728 5.40917631042 -113582.651003
129.629171102 144.53677349 10.5660712067 3.674591332 -113580.645333
66.82408405 145.891384489 9.16481143666 4.40095627588 -113579.045635
2.34010618036 45.3923010901 10.2305388292 4.39634012037 -113578.510882
181.790248079 68.9769555011 11.3195208608 3.2819971448 -113575.659292
139.586440834 1.31991159614 6.68999068481 7.00175404147 -113573.971436
17.4078656675 77.9402301531 10.1597976357 3.79680588562 -113572.682146
191.045662223 189.712182993 4.95785428918 8.55409017607 -113571.469336
171.384445255 36.213938756 5.80654286916 6.73578625723 -113570.625403
156.392422598 114.502214559 8.79345939549 4.30659360903 -113570.196088
123.816343393 54.7447226613 7.91918809066 4.89682871184 -113570.114881
188.272560407 113.187511145 5.2798204228 7.21409433892 -113569.759467
46.4232961166 4.01265772286 11.8375884674 3.57033618586 -113568.418184
1.76079007661 195.03113015 8.51384566889 6.01625764737 -113567.556715
75.3710870559 59.5562096439 5.92864063206 6.41118301364 -113565.38888
12.9970401777 41.967166996 5.2972195489 7.1710068377 -113565.206584
25.7899716812 110.332137064 6.42803449323 6.17547703466 -113564.225405
3.05934885926 40.7023370444 7.80644385587 5.50618491955 -113564.054834
196.860653008 157.02894012 11.5947112608 3.51751704408 -113564.040628
21.8753950816 146.12121501 12.4340006557 3.00158220018 -113563.470039
97.00262374 38.3311222188 8.33086920194 4.98597827413 -113562.833207
119.072933541 80.892840112 5.93211156184 6.17644927851 -113560.875753
18.8574332626 116.021988503 9.10137109721 4.34458121729 -113560.695259
196.202350826 5.51144511846 12.0050989546 3.24968840704 -113556.916264
128.3572072 107.540756663 7.78009714217 5.04294258325 -113555.641632
1.55794894578 60.7082328465 6.31109889608 7.66639362255 -113555.41484
69.0903793294 47.8439814518 10.5993814408 3.56187122415 -113554.3252
17.8004721611 150.914244013 4.99655249797 7.63580969595 -113554.208738
181.229861647 182.863406188 9.87832908146 3.77195560804 -113553.692002
75.832985209 123.517916364 4.5297323122 8.44252721979 -113553.186848
140.155139821 107.902419628 11.5842257898 3.23490494864 -113551.724469
1.84807547971 28.5893700474 9.47093220057 4.37129035361 -113550.536177
70.51967347 79.3769232385 10.6673622671 3.67318751975 -113550.488158
115.602467605 111.777786844 10.7747016538 3.63029707196 -113549.527047
13.3473253453 14.0796251801 4.95287744127 7.22522922271 -113548.294318
101.334492798 121.816024011 9.6822175537 4.17883092732 -113546.88721
20.8553280918 23.5945199177 12.1357114027 2.93993883136 -113546.52243
132.448747747 41.9488679636 7.48886969619 5.0039376946 -113545.787847
38.3289397696 100.432850676 4.83972478531 7.95457178955 -113545.210721
116.608275475 87.5546887578 5.3727248376 6.60272297122 -113543.851811
147.140113585 141.175154354 9.7571862695 3.71494130762 -113543.243333
44.8932207076 94.1314667786 10.3918786473 3.70223969363 -113542.344729
120.751671556 112.883345162 10.2533425231 3.79633714815 -113539.995416
131.157887993 185.484429706 7.3347711039 5.82612629347 -113538.708789
20.8878571718 54.7684492171 9.39058100856 3.98977240522 -113537.773943
162.075408449 60.4808039114 4.82750089023 7.80382640868 -113537.406545
169.760324969 136.714045119 5.91717132683 6.21414801678 -113534.281094
180.474305752 83.7830280808 12.034883935 3.56465627446 -113531.588822
96.4360173593 70.162460635 11.6472821654 3.27324305404 -113530.228099
112.544049017 25.911198329 4.1583353327 8.92758731486 -113530.001107
61.4868894986 109.384965178 6.45988478527 5.74083644198 -113529.904773
7.05034777252 177.45099953 7.5431485077 5.2208990131 -113529.655785
6.81708844032 132.192530935 6.08610976818 6.34703185683 -113528.547359
194.599867018 195.334090902 9.38988275772 4.2651088274 -113528.222277
194.892195138 183.361463309 11.1324154961 3.54029585255 -113527.586735
139.666422629 115.352457459 9.05140842918 4.27121361342 -113525.842262
169.897119574 184.375255749 8.49939012423 4.26686565618 -113524.020613
